,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
15024,session337,iaa_pub23548_.jpg,3.6142857142857134,3.825714285714286,session337_iaa_pub23548_.jpg,training
6817,session171,iaa_pub11911_.jpg,3.6,3.896,session171_iaa_pub11911_.jpg,training
26020,session395,iaa_pub27644_.jpg,3.56,3.664,session395_iaa_pub27644_.jpg,training
2937,session263,iaa_pub18360_.jpg,3.82,3.992,session263_iaa_pub18360_.jpg,training
11092,session310,iaa_pub21646_.jpg,3.18,3.428,session310_iaa_pub21646_.jpg,training
12653,session54,iaa_pub3752_.jpg,1.46,1.5759999999999998,session54_iaa_pub3752_.jpg,training
16283,session55,iaa_pub3830_.jpg,2.3392857142857144,2.432142857142857,session55_iaa_pub3830_.jpg,training
1284,session159,iaa_pub11079_.jpg,2.7,3.0,session159_iaa_pub11079_.jpg,training
172,session22,iaa_pub1489_.jpg,3.02,3.224,session22_iaa_pub1489_.jpg,training
23037,session394,iaa_pub27552_.jpg,3.2916666666666665,3.579166666666666,session394_iaa_pub27552_.jpg,training
27404,session101,iaa_pub7054_.jpg,3.8541666666666665,4.025,session101_iaa_pub7054_.jpg,training
24260,session305,iaa_pub21304_.jpg,3.5,3.752,session305_iaa_pub21304_.jpg,training
867,session48,iaa_pub3339_.jpg,2.76,2.908,session48_iaa_pub3339_.jpg,training
12910,session171,iaa_pub11947_.jpg,2.56,2.992,session171_iaa_pub11947_.jpg,training
4893,session304,iaa_pub21234_.jpg,1.96,2.008,session304_iaa_pub21234_.jpg,training
13522,session30,iaa_pub2077_.jpg,3.26,3.52,session30_iaa_pub2077_.jpg,training
25075,session444,iaa_pub31076_.jpg,3.1,3.224,session444_iaa_pub31076_.jpg,test
8423,session116,iaa_pub8053_.jpg,2.8653846153846154,2.9692307692307693,session116_iaa_pub8053_.jpg,training
29539,session200,iaa_pub13950_.jpg,3.3,3.4560000000000004,session200_iaa_pub13950_.jpg,training
29881,session350,iaa_pub24475_.jpg,3.22,3.392,session350_iaa_pub24475_.jpg,training
4596,session11,iaa_pub747_.jpg,1.46,1.604,session11_iaa_pub747_.jpg,test
14153,session82,iaa_pub5735_.jpg,3.18,3.408,session82_iaa_pub5735_.jpg,training
26663,session321,iaa_pub22445_.jpg,3.46,3.628,session321_iaa_pub22445_.jpg,training
9649,session163,iaa_pub11397_.jpg,4.035714285714286,4.096428571428572,session163_iaa_pub11397_.jpg,training
9897,session159,iaa_pub11085_.jpg,3.5,3.676,session159_iaa_pub11085_.jpg,validation
6665,session307,iaa_pub21433_.jpg,2.583333333333333,2.8708333333333336,session307_iaa_pub21433_.jpg,training
28375,session160,iaa_pub11141_.jpg,3.173076923076923,3.423076923076923,session160_iaa_pub11141_.jpg,training
14569,session16,iaa_pub1113_.jpg,3.305555555555556,3.5055555555555555,session16_iaa_pub1113_.jpg,training
21885,session354,iaa_pub24748_.jpg,3.34375,3.503125,session354_iaa_pub24748_.jpg,training
8066,session166,iaa_pub11553_.jpg,3.62,3.784,session166_iaa_pub11553_.jpg,training
22250,session210,iaa_pub14692_.jpg,3.4615384615384617,3.7115384615384617,session210_iaa_pub14692_.jpg,training
7477,session342,iaa_pub23885_.jpg,3.12,3.38,session342_iaa_pub23885_.jpg,training
24455,session41,iaa_pub2802_.jpg,4.18,4.248,session41_iaa_pub2802_.jpg,training
9552,session430,iaa_pub30052_.jpg,2.14,2.16,session430_iaa_pub30052_.jpg,training
19575,session425,iaa_pub29697_.jpg,3.74,3.864,session425_iaa_pub29697_.jpg,training
5533,session49,iaa_pub3378_.jpg,3.78,3.996,session49_iaa_pub3378_.jpg,validation
5767,session143,iaa_pub9984_.jpg,3.34,3.568,session143_iaa_pub9984_.jpg,training
17105,session379,iaa_pub26478_.jpg,2.9038461538461537,3.073076923076924,session379_iaa_pub26478_.jpg,training
15149,session28,iaa_pub1956_.jpg,3.1346153846153846,3.3461538461538463,session28_iaa_pub1956_.jpg,training
24434,session164,iaa_pub11427_.jpg,2.62,2.656,session164_iaa_pub11427_.jpg,training
9327,session78,iaa_pub5402_.jpg,3.04,3.392,session78_iaa_pub5402_.jpg,training
719,session64,iaa_pub4439_.jpg,3.982142857142857,4.035714285714286,session64_iaa_pub4439_.jpg,training
24651,session309,iaa_pub21575_.jpg,3.34,3.448,session309_iaa_pub21575_.jpg,training
7642,session13,iaa_pub848_.jpg,3.3076923076923075,3.4423076923076925,session13_iaa_pub848_.jpg,training
2099,session220,iaa_pub15387_.jpg,3.22,3.2880000000000003,session220_iaa_pub15387_.jpg,training
30848,session376,iaa_pub26302_.jpg,2.769230769230769,3.088461538461538,session376_iaa_pub26302_.jpg,training
25357,session154,iaa_pub10735_.jpg,3.1,3.144,session154_iaa_pub10735_.jpg,test
20941,session195,iaa_pub13633_.jpg,3.2884615384615383,3.4923076923076923,session195_iaa_pub13633_.jpg,training
15730,session369,iaa_pub25811_.jpg,2.86,3.124,session369_iaa_pub25811_.jpg,training
27667,session29,iaa_pub2028_.jpg,3.2,3.3360000000000003,session29_iaa_pub2028_.jpg,training
15390,session288,iaa_pub20101_.jpg,2.64,2.78,session288_iaa_pub20101_.jpg,training
26038,session135,iaa_pub9408_.jpg,2.3703703703703702,2.6481481481481484,session135_iaa_pub9408_.jpg,validation
21075,session245,iaa_pub17112_.jpg,3.259259259259259,3.525925925925926,session245_iaa_pub17112_.jpg,training
3436,session104,iaa_pub7240_.jpg,3.259259259259259,3.3703703703703702,session104_iaa_pub7240_.jpg,training
20283,session404,iaa_pub28263_.jpg,2.923076923076923,3.103846153846154,session404_iaa_pub28263_.jpg,training
17608,session103,iaa_pub7176_.jpg,3.7,3.868,session103_iaa_pub7176_.jpg,training
21607,session325,iaa_pub22689_.jpg,3.24,3.32,session325_iaa_pub22689_.jpg,training
23854,session321,iaa_pub22438_.jpg,3.08,3.404,session321_iaa_pub22438_.jpg,training
421,session274,iaa_pub19157_.jpg,3.02,3.124,session274_iaa_pub19157_.jpg,training
28799,session425,iaa_pub29691_.jpg,2.96,3.164,session425_iaa_pub29691_.jpg,training
15237,session44,iaa_pub3072_.jpg,3.357142857142857,3.5928571428571425,session44_iaa_pub3072_.jpg,training
27533,session236,iaa_pub16490_.jpg,3.576923076923077,3.742307692307692,session236_iaa_pub16490_.jpg,training
2425,session336,iaa_pub23506_.jpg,3.18,3.36,session336_iaa_pub23506_.jpg,test
10393,session171,iaa_pub11928_.jpg,1.52,1.632,session171_iaa_pub11928_.jpg,training
1643,session147,iaa_pub10236_.jpg,3.56,3.744,session147_iaa_pub10236_.jpg,training
10893,session251,iaa_pub17522_.jpg,2.06,2.148,session251_iaa_pub17522_.jpg,training
3678,session275,iaa_pub19241_.jpg,3.576923076923077,3.565384615384616,session275_iaa_pub19241_.jpg,training
17688,session305,iaa_pub21283_.jpg,3.62,3.78,session305_iaa_pub21283_.jpg,training
2039,session382,iaa_pub26684_.jpg,3.076923076923077,3.2115384615384617,session382_iaa_pub26684_.jpg,training
27770,session273,iaa_pub19042_.jpg,1.86,2.02,session273_iaa_pub19042_.jpg,training
26409,session421,iaa_pub29427_.jpg,2.8461538461538463,3.1153846153846154,session421_iaa_pub29427_.jpg,training
25266,session122,iaa_pub8530_.jpg,3.826923076923077,4.023076923076923,session122_iaa_pub8530_.jpg,training
8875,session423,iaa_pub29542_.jpg,2.72,2.884,session423_iaa_pub29542_.jpg,training
2375,session122,iaa_pub8492_.jpg,2.6153846153846154,2.857692307692308,session122_iaa_pub8492_.jpg,training
9930,session293,iaa_pub20485_.jpg,3.431034482758621,3.524137931034483,session293_iaa_pub20485_.jpg,training
21418,session140,iaa_pub9761_.jpg,2.7884615384615383,2.8461538461538463,session140_iaa_pub9761_.jpg,training
11763,session128,iaa_pub8930_.jpg,3.0576923076923075,3.2192307692307693,session128_iaa_pub8930_.jpg,training
25072,session346,iaa_pub24159_.jpg,2.96,3.144,session346_iaa_pub24159_.jpg,training
5091,session263,iaa_pub18397_.jpg,3.18,3.44,session263_iaa_pub18397_.jpg,training
7063,session29,iaa_pub2007_.jpg,3.68,3.872,session29_iaa_pub2007_.jpg,training
5132,session26,iaa_pub1754_.jpg,3.0,3.272,session26_iaa_pub1754_.jpg,training
738,session120,iaa_pub8383_.jpg,3.4,3.536,session120_iaa_pub8383_.jpg,training
9754,session353,iaa_pub24641_.jpg,3.34,3.536,session353_iaa_pub24641_.jpg,training
16173,session73,iaa_pub5102_.jpg,2.56,2.724,session73_iaa_pub5102_.jpg,validation
27756,session395,iaa_pub27585_.jpg,3.18,3.444,session395_iaa_pub27585_.jpg,training
19364,session11,iaa_pub710_.jpg,3.08,3.3,session11_iaa_pub710_.jpg,training
3394,session419,iaa_pub29309_.jpg,3.4038461538461537,3.519230769230769,session419_iaa_pub29309_.jpg,training
6263,session446,iaa_pub31205_.jpg,2.62,2.8360000000000003,session446_iaa_pub31205_.jpg,training
16745,session33,iaa_pub2272_.jpg,2.9615384615384617,3.2423076923076923,session33_iaa_pub2272_.jpg,training
27814,session22,iaa_pub1514_.jpg,2.26,2.384,session22_iaa_pub1514_.jpg,training
5905,session426,iaa_pub29770_.jpg,2.56,2.656,session426_iaa_pub29770_.jpg,training
16206,session107,iaa_pub7448_.jpg,1.5576923076923077,1.5115384615384615,session107_iaa_pub7448_.jpg,training
13443,session326,iaa_pub22798_.jpg,2.326923076923077,2.4384615384615382,session326_iaa_pub22798_.jpg,training
13688,session345,iaa_pub24084_.jpg,3.5,3.552,session345_iaa_pub24084_.jpg,training
13251,session327,iaa_pub22887_.jpg,3.2,3.2880000000000003,session327_iaa_pub22887_.jpg,validation
28446,session132,iaa_pub9199_.jpg,2.482142857142857,2.6785714285714284,session132_iaa_pub9199_.jpg,training
4757,session196,iaa_pub13720_.jpg,3.7,3.864,session196_iaa_pub13720_.jpg,training
5223,session11,iaa_pub744_.jpg,3.36,3.472,session11_iaa_pub744_.jpg,training
865,session106,iaa_pub7393_.jpg,2.2,2.36,session106_iaa_pub7393_.jpg,training
26713,session208,iaa_pub14491_.jpg,2.94,3.036,session208_iaa_pub14491_.jpg,training
30072,session357,iaa_pub24984_.jpg,3.58,3.8,session357_iaa_pub24984_.jpg,training
21901,session282,iaa_pub19713_.jpg,3.36,3.664,session282_iaa_pub19713_.jpg,training
5650,session187,iaa_pub13054_.jpg,3.129032258064516,3.351612903225807,session187_iaa_pub13054_.jpg,training
8941,session417,iaa_pub29185_.jpg,4.08,4.216,session417_iaa_pub29185_.jpg,training
30119,session265,iaa_pub18531_.jpg,3.183333333333333,3.3666666666666667,session265_iaa_pub18531_.jpg,training
26263,session17,iaa_pub1183_.jpg,2.9393939393939394,3.136363636363636,session17_iaa_pub1183_.jpg,training
29405,session91,iaa_pub6347_.jpg,3.7222222222222223,3.907407407407408,session91_iaa_pub6347_.jpg,training
26801,session266,iaa_pub18619_.jpg,3.38,3.608,session266_iaa_pub18619_.jpg,training
806,session365,iaa_pub25525_.jpg,3.0,3.18,session365_iaa_pub25525_.jpg,training
8071,session369,iaa_pub25770_.jpg,1.88,1.98,session369_iaa_pub25770_.jpg,training
21367,session415,iaa_pub28982_.jpg,3.78,3.876,session415_iaa_pub28982_.jpg,training
20542,session363,iaa_pub25371_.jpg,3.0961538461538463,3.261538461538461,session363_iaa_pub25371_.jpg,validation
2760,session74,iaa_pub5141_.jpg,3.3,3.448,session74_iaa_pub5141_.jpg,training
6673,session283,iaa_pub19789_.jpg,3.462962962962963,3.588888888888889,session283_iaa_pub19789_.jpg,training
25973,session307,iaa_pub21424_.jpg,2.708333333333333,3.0666666666666664,session307_iaa_pub21424_.jpg,training
2206,session170,iaa_pub11833_.jpg,2.3653846153846154,2.3884615384615384,session170_iaa_pub11833_.jpg,training
20817,session178,iaa_pub12401_.jpg,3.4642857142857144,3.567857142857143,session178_iaa_pub12401_.jpg,training
12825,session42,iaa_pub2928_.jpg,3.272727272727273,3.3484848484848486,session42_iaa_pub2928_.jpg,training
20845,session61,iaa_pub4240_.jpg,3.392857142857143,3.617857142857143,session61_iaa_pub4240_.jpg,training
23404,session20,iaa_pub1337_.jpg,3.42,3.532,session20_iaa_pub1337_.jpg,validation
7643,session294,iaa_pub20545_.jpg,3.52,3.688,session294_iaa_pub20545_.jpg,training
17469,session396,iaa_pub27660_.jpg,2.6,2.796,session396_iaa_pub27660_.jpg,training
26544,session87,iaa_pub6089_.jpg,3.88,3.952,session87_iaa_pub6089_.jpg,training
2773,session11,iaa_pub712_.jpg,3.16,3.24,session11_iaa_pub712_.jpg,training
16778,session95,iaa_pub6599_.jpg,2.9,3.268,session95_iaa_pub6599_.jpg,training
316,session289,iaa_pub20230_.jpg,3.24,3.452,session289_iaa_pub20230_.jpg,training
8227,session309,iaa_pub21621_.jpg,3.3,3.34,session309_iaa_pub21621_.jpg,validation
21341,session138,iaa_pub9650_.jpg,3.86,3.988,session138_iaa_pub9650_.jpg,training
28565,session168,iaa_pub11712_.jpg,4.06,4.124,session168_iaa_pub11712_.jpg,training
25706,session252,iaa_pub17626_.jpg,3.08,3.26,session252_iaa_pub17626_.jpg,training
28823,session367,iaa_pub25635_.jpg,2.22,2.392,session367_iaa_pub25635_.jpg,training
21579,session179,iaa_pub12470_.jpg,3.1153846153846154,3.35,session179_iaa_pub12470_.jpg,training
17570,session361,iaa_pub25203_.jpg,2.78,2.912,session361_iaa_pub25203_.jpg,training
12166,session116,iaa_pub8064_.jpg,3.4038461538461537,3.503846153846154,session116_iaa_pub8064_.jpg,training
14115,session277,iaa_pub19331_.jpg,3.62,3.776,session277_iaa_pub19331_.jpg,training
10873,session317,iaa_pub22186_.jpg,3.26,3.46,session317_iaa_pub22186_.jpg,training
18341,session361,iaa_pub25219_.jpg,3.4,3.596,session361_iaa_pub25219_.jpg,test
16126,session372,iaa_pub26019_.jpg,3.22,3.384,session372_iaa_pub26019_.jpg,training
4886,session354,iaa_pub24735_.jpg,3.296875,3.421875,session354_iaa_pub24735_.jpg,training
8350,session331,iaa_pub23151_.jpg,3.14,3.324,session331_iaa_pub23151_.jpg,training
12569,session320,iaa_pub22384_.jpg,2.3461538461538463,2.4884615384615385,session320_iaa_pub22384_.jpg,training
4254,session384,iaa_pub26815_.jpg,2.72,3.072,session384_iaa_pub26815_.jpg,test
25090,session237,iaa_pub16589_.jpg,2.84,3.112,session237_iaa_pub16589_.jpg,test
1242,session249,iaa_pub17406_.jpg,2.74,3.024,session249_iaa_pub17406_.jpg,training
25750,session204,iaa_pub14231_.jpg,3.125,3.2375000000000003,session204_iaa_pub14231_.jpg,training
23055,session78,iaa_pub5417_.jpg,3.4,3.76,session78_iaa_pub5417_.jpg,training
3127,session66,iaa_pub4575_.jpg,3.3,3.4833333333333334,session66_iaa_pub4575_.jpg,training
17614,session315,iaa_pub21990_.jpg,2.08,2.136,session315_iaa_pub21990_.jpg,training
2472,session291,iaa_pub20311_.jpg,3.32,3.48,session291_iaa_pub20311_.jpg,training
13410,session412,iaa_pub28794_.jpg,3.06,3.188,session412_iaa_pub28794_.jpg,training
386,session91,iaa_pub6367_.jpg,3.7222222222222223,3.9592592592592593,session91_iaa_pub6367_.jpg,training
14211,session248,iaa_pub17297_.jpg,3.12,3.3360000000000003,session248_iaa_pub17297_.jpg,training
16577,session123,iaa_pub8596_.jpg,3.86,4.024,session123_iaa_pub8596_.jpg,training
22068,session75,iaa_pub5212_.jpg,3.5576923076923075,3.642307692307692,session75_iaa_pub5212_.jpg,training
23953,session106,iaa_pub7365_.jpg,3.66,3.892,session106_iaa_pub7365_.jpg,test
16972,session1,iaa_pub68_.jpg,2.8541666666666665,3.1375,session1_iaa_pub68_.jpg,training
18918,session381,iaa_pub26651_.jpg,3.24,3.524,session381_iaa_pub26651_.jpg,training
25120,session106,iaa_pub7398_.jpg,2.82,3.076,session106_iaa_pub7398_.jpg,training
12791,session6,iaa_pub408_.jpg,3.25,3.434375,session6_iaa_pub408_.jpg,training
1777,session61,iaa_pub4257_.jpg,3.2142857142857144,3.4035714285714285,session61_iaa_pub4257_.jpg,training
26655,session171,iaa_pub11926_.jpg,1.32,1.42,session171_iaa_pub11926_.jpg,training
27792,session341,iaa_pub23803_.jpg,2.923076923076923,2.9692307692307693,session341_iaa_pub23803_.jpg,training
5612,session220,iaa_pub15345_.jpg,3.56,3.668,session220_iaa_pub15345_.jpg,training
14935,session179,iaa_pub12504_.jpg,3.730769230769231,3.815384615384616,session179_iaa_pub12504_.jpg,training
11178,session395,iaa_pub27599_.jpg,3.18,3.24,session395_iaa_pub27599_.jpg,training
6774,session425,iaa_pub29689_.jpg,3.44,3.604,session425_iaa_pub29689_.jpg,training
18860,session249,iaa_pub17414_.jpg,3.02,3.3,session249_iaa_pub17414_.jpg,training
5987,session188,iaa_pub13143_.jpg,3.111111111111111,3.255555555555556,session188_iaa_pub13143_.jpg,validation
3902,session225,iaa_pub15688_.jpg,2.92,3.272,session225_iaa_pub15688_.jpg,training
4153,session388,iaa_pub27096_.jpg,3.38,3.5,session388_iaa_pub27096_.jpg,test
13235,session294,iaa_pub20539_.jpg,2.96,3.236,session294_iaa_pub20539_.jpg,training
24285,session23,iaa_pub1561_.jpg,2.7,2.88,session23_iaa_pub1561_.jpg,validation
20344,session431,iaa_pub30117_.jpg,2.58,2.688,session431_iaa_pub30117_.jpg,training
4230,session386,iaa_pub26960_.jpg,3.1,3.424,session386_iaa_pub26960_.jpg,validation
18131,session86,iaa_pub6003_.jpg,2.75,2.9692307692307693,session86_iaa_pub6003_.jpg,training
9714,session97,iaa_pub6727_.jpg,3.24,3.468,session97_iaa_pub6727_.jpg,training
26997,session97,iaa_pub6725_.jpg,3.36,3.688,session97_iaa_pub6725_.jpg,training
13779,session43,iaa_pub2941_.jpg,2.72,2.948,session43_iaa_pub2941_.jpg,training
12208,session207,iaa_pub14445_.jpg,3.38,3.532,session207_iaa_pub14445_.jpg,training
4892,session61,iaa_pub4228_.jpg,3.607142857142857,3.778571428571429,session61_iaa_pub4228_.jpg,training
2558,session432,iaa_pub30223_.jpg,3.826923076923077,4.019230769230769,session432_iaa_pub30223_.jpg,training
11992,session287,iaa_pub20086_.jpg,3.0384615384615383,3.1846153846153844,session287_iaa_pub20086_.jpg,test
12021,session20,iaa_pub1371_.jpg,3.44,3.528,session20_iaa_pub1371_.jpg,test
19704,session180,iaa_pub12566_.jpg,3.0961538461538463,3.2846153846153845,session180_iaa_pub12566_.jpg,training
18538,session105,iaa_pub7328_.jpg,3.592592592592593,3.744444444444444,session105_iaa_pub7328_.jpg,training
21859,session159,iaa_pub11106_.jpg,3.54,3.508,session159_iaa_pub11106_.jpg,training
25854,session334,iaa_pub23347_.jpg,2.6578947368421053,2.8157894736842106,session334_iaa_pub23347_.jpg,training
15143,session61,iaa_pub4215_.jpg,3.517857142857143,3.7285714285714286,session61_iaa_pub4215_.jpg,training
30296,session293,iaa_pub20450_.jpg,3.931034482758621,4.037931034482758,session293_iaa_pub20450_.jpg,training
1739,session287,iaa_pub20033_.jpg,3.25,3.473076923076923,session287_iaa_pub20033_.jpg,training
7256,session128,iaa_pub8947_.jpg,1.8846153846153848,1.8730769230769229,session128_iaa_pub8947_.jpg,training
11463,session54,iaa_pub3747_.jpg,2.54,2.696,session54_iaa_pub3747_.jpg,training
28585,session254,iaa_pub17714_.jpg,3.7413793103448274,3.9,session254_iaa_pub17714_.jpg,training
25619,session279,iaa_pub19470_.jpg,3.2291666666666665,3.470833333333333,session279_iaa_pub19470_.jpg,training
10790,session118,iaa_pub8207_.jpg,3.44,3.536,session118_iaa_pub8207_.jpg,training
13136,session316,iaa_pub22107_.jpg,3.6,3.772,session316_iaa_pub22107_.jpg,training
3175,session47,iaa_pub3230_.jpg,3.716666666666667,3.883333333333333,session47_iaa_pub3230_.jpg,test
9515,session89,iaa_pub6199_.jpg,2.58,2.728,session89_iaa_pub6199_.jpg,training
2177,session327,iaa_pub22862_.jpg,2.72,2.8280000000000003,session327_iaa_pub22862_.jpg,training
17597,session266,iaa_pub18565_.jpg,3.76,3.808,session266_iaa_pub18565_.jpg,validation
10486,session42,iaa_pub2914_.jpg,3.515151515151515,3.651515151515152,session42_iaa_pub2914_.jpg,training
6765,session35,iaa_pub2445_.jpg,3.14,3.3280000000000003,session35_iaa_pub2445_.jpg,training
15451,session339,iaa_pub23692_.jpg,3.26,3.4360000000000004,session339_iaa_pub23692_.jpg,training
34,session412,iaa_pub28810_.jpg,2.48,2.588,session412_iaa_pub28810_.jpg,training
9190,session276,iaa_pub19302_.jpg,1.4,1.4480000000000002,session276_iaa_pub19302_.jpg,training
18137,session170,iaa_pub11853_.jpg,3.692307692307693,3.8884615384615375,session170_iaa_pub11853_.jpg,training
4429,session350,iaa_pub24448_.jpg,3.34,3.492,session350_iaa_pub24448_.jpg,training
13258,session77,iaa_pub5327_.jpg,2.62,2.724,session77_iaa_pub5327_.jpg,validation
20669,session25,iaa_pub1698_.jpg,3.86,3.892,session25_iaa_pub1698_.jpg,training
24538,session138,iaa_pub9628_.jpg,3.3,3.4760000000000004,session138_iaa_pub9628_.jpg,training
24305,session442,iaa_pub30939_.jpg,2.74,2.972,session442_iaa_pub30939_.jpg,training
10288,session42,iaa_pub2904_.jpg,3.772727272727273,3.8454545454545457,session42_iaa_pub2904_.jpg,training
10898,session242,iaa_pub16902_.jpg,3.78,3.996,session242_iaa_pub16902_.jpg,training
25361,session392,iaa_pub27388_.jpg,3.25,3.5,session392_iaa_pub27388_.jpg,training
3333,session403,iaa_pub28189_.jpg,2.98,3.128,session403_iaa_pub28189_.jpg,training
